	ERR3470491	ERR3470495	ERR3470496	ERR3470497	ERR3470499	ERR3470501	ERR3470502	ERR3470503	ERR3470492	ERR3470493	ERR3470494	ERR3470484	ERR3470486	ERR3470487	ERR3470488	ERR3470490	ERR3470504	ERR3470505	ERR3470506	ERR3470507	ERR3470508	ERR3470510	ERR3470511	ERR3470512	ERR3470514	ERR3470515	ERR3470516	ERR3470517	ERR3470519	ERR3470520	ERR3470521	ERR3470522	ERR3470523	ERR3470524	ERR3470526	ERR3470527	ERR3470528	ERR3470529	ERR3470530	ERR3470531	ERR3470532	ERR3470535	ERR3470536
PF3D7_0927900	1259	17772	939	956	398	52	689	194	576	2507	319	685	12	893	353	42	401	543	178	122	350	834	2987	59	814	20	63	1309	2718	51	1421	245	2706	423	174	328	5982	1029	171	79	5127	142	306
PF3D7_1128300	56	441	15	12	1	10	3	25	31	35	3	12	2	10	6	6	35	56	24	7	2	3	25	5	4	16	9	0	10	8	3	2	4	0	18	4	34	17	16	5	10	14	2
PF3D7_1250700	560	4764	598	385	174	90	140	424	443	1140	54	75	57	600	64	11	895	430	352	36	48	216	1257	130	81	16	82	142	416	81	209	25	242	385	48	38	1047	406	85	27	1619	44	430
PF3D7_1427000	128	46	112	6	8	15	4	19	18	18	1	7	6	107	14	7	23	48	20	1	9	10	9	10	13	11	9	10	33	6	29	22	7	3	2	32	296	13	9	0	5	20	4
PF3D7_1224800	2277	3351	1081	411	281	549	109	1026	1169	1453	37	135	278	1395	159	376	822	1539	991	71	47	225	1741	878	44	390	507	14	89	231	120	27	13	655	148	46	82	536	105	46	1343	424	933
PF3D7_1132800	20	27	7	6	19	17	8	14	22	14	9	13	0	0	55	15	55	233	14	2	18	53	6	0	65	7	5	118	259	12	397	433	28	1	7	652	3339	8	4	1	6	32	0
PF3D7_0924600	46	56	32	13	6	16	5	29	30	19	1	15	1	4	20	10	43	96	19	4	6	4	7	5	7	17	6	0	43	13	6	0	4	1	11	4	11	19	25	1	5	27	0
PF3D7_0916600	478	1315	185	73	78	169	52	153	261	298	18	22	74	231	32	13	215	273	161	24	21	79	516	106	18	22	130	6	69	40	37	7	9	137	19	17	76	158	42	9	631	62	234
PF3D7_1251800	1945	4528	1410	523	234	569	233	697	1062	1204	94	241	260	1229	128	122	701	805	723	75	227	324	1412	534	371	219	338	465	999	148	415	96	505	447	80	131	2102	540	100	38	1699	274	721
PF3D7_0304300	48	58	52	9	7	31	7	34	37	46	4	4	18	28	8	10	43	38	128	1	0	11	21	28	3	21	16	1	26	12	23	3	5	20	12	4	14	30	16	3	6	21	24
PF3D7_1147400	6	2	0	0	0	0	0	2	0	1	0	1	0	0	1	0	1	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0
PF3D7_0307300	29	33	17	18	6	8	4	39	17	24	3	13	4	22	3	5	25	40	40	4	1	6	8	6	3	9	8	3	11	4	19	0	5	12	7	3	13	22	28	4	12	6	23
PF3D7_1246600	2150	5693	655	531	92	137	281	221	831	1155	47	78	32	759	71	3	432	343	272	44	132	242	1341	70	174	25	51	245	793	36	222	51	372	147	41	48	1661	278	22	9	1806	83	270
PF3D7_0909300	1268	5996	729	548	316	226	243	892	883	1460	99	197	214	889	115	42	763	1320	733	70	210	334	1953	496	290	122	440	379	689	85	434	83	493	387	51	130	2542	816	64	29	2080	250	1191
PF3D7_0714500	1357	3903	994	568	277	307	272	643	934	1380	87	191	153	1431	153	29	578	743	659	71	216	289	1729	347	262	112	361	287	744	129	485	87	356	528	76	95	1326	612	99	40	1644	207	833
PF3D7_1233000	538	327	255	138	55	85	63	143	172	258	42	50	12	235	26	4	130	141	158	22	13	108	183	28	25	4	90	13	88	21	103	13	50	121	19	25	115	276	30	7	197	13	208
PF3D7_1356200	120	1852	53	40	14	18	58	14	45	171	30	98	1	32	10	3	33	46	11	4	89	30	121	1	106	1	3	277	263	0	117	24	149	10	3	43	1052	22	1	2	229	27	7
PF3D7_1440700	11	262	111	11	55	75	30	23	12	13	65	317	4	8	14	31	46	25	23	1	360	101	14	0	520	4	5	476	960	7	290	127	632	0	8	194	3094	25	4	5	40	114	1
PF3D7_1147800	626	3802	542	116	92	50	249	45	481	218	28	37	6	146	21	6	286	155	67	6	65	69	531	7	65	20	19	76	236	9	36	3	43	25	29	3	379	59	49	4	980	45	33
PF3D7_1253900	0	0	21	1	3	18	0	0	2	5	0	1	0	13	4	0	8	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	1	4	0	0	5	1	1	1	1	1	6
PF3D7_1114500	10	14	33	4	3	14	0	15	17	6	3	4	0	9	5	1	19	27	13	0	0	1	9	5	0	5	8	2	11	2	11	2	1	2	3	3	24	2	11	0	1	5	4
PF3D7_0718500	96	724	130	53	23	23	122	17	41	151	29	123	2	51	41	3	51	27	18	3	108	99	106	1	218	5	2	78	421	6	265	78	173	16	5	110	2129	47	10	4	113	41	9
PF3D7_1365100	91	226	38	27	12	28	17	25	26	126	30	74	2	46	12	4	42	23	25	2	71	40	162	3	69	3	10	154	150	1	130	27	67	8	3	47	913	16	8	2	161	20	8
PF3D7_1248200	1996	3588	812	668	426	743	276	1163	1020	1378	123	269	343	1343	196	176	1014	2068	996	134	186	433	1881	974	282	393	800	250	970	250	490	115	471	690	129	183	1684	973	209	72	2352	373	1485
PF3D7_0302600	13	73	8	6	5	14	4	5	6	6	0	7	0	5	7	7	23	27	9	0	12	7	4	2	3	6	2	5	16	7	8	1	7	0	2	3	13	10	11	2	3	10	0
PF3D7_0812900	533	196	519	133	110	1709	27	1160	402	213	14	47	548	282	117	358	895	438	791	3	8	61	106	1255	18	506	526	8	91	227	29	31	15	293	124	37	78	180	247	21	32	334	88
PF3D7_1404100	246	1431	137	34	37	30	92	24	112	347	72	168	5	131	22	2	52	59	39	3	120	131	280	10	148	9	9	209	402	4	336	61	398	32	9	90	1854	82	27	6	565	42	52
PF3D7_0935600	114435	97147	73138	22594	60573	129906	7466	156046	108892	83280	2799	4393	63449	76062	17895	60943	103308	243235	107505	5999	4104	17621	129239	214684	4873	70879	64153	823	8042	27422	2548	4159	1073	38642	10470	5883	3733	59808	10294	2410	66388	73298	115394
PF3D7_1141700	234	1548	57	68	13	13	75	10	125	167	28	26	0	41	11	4	24	29	7	0	52	57	162	1	50	3	1	24	175	2	66	10	70	10	5	18	351	51	8	3	499	16	13
PF3D7_1419500	3	5	1	0	1	2	0	1	0	1	0	0	0	1	0	0	2	2	1	0	0	1	0	0	0	1	0	0	4	0	0	1	0	1	0	1	1	0	2	0	0	0	0
PF3D7_1237700	2137	4477	1182	612	375	310	281	875	1131	1512	155	349	113	1573	227	48	1138	1211	600	138	191	726	2085	225	253	268	343	239	837	84	407	81	370	670	173	116	1533	760	297	138	2364	152	872
PF3D7_1244600	2519	3883	1211	626	311	392	275	717	965	1209	155	350	138	1327	162	109	840	938	575	104	239	364	1715	338	391	74	285	315	1256	121	669	116	698	485	110	143	2545	587	127	55	2506	152	652
PF3D7_0922200	43666	89683	32442	16317	20298	21383	7077	40599	30292	57839	5905	7943	8743	63486	6515	10555	25371	54441	33989	4065	2775	13513	68354	27888	6650	13160	33766	10991	30142	10802	17889	4099	20801	20929	9679	5784	50434	32871	15780	3160	50011	17751	36133
PF3D7_1315200	12	187	24	4	1	18	9	8	9	11	0	7	1	5	5	3	25	17	10	0	8	15	12	2	24	6	4	15	53	1	69	7	39	2	0	27	189	7	7	0	5	8	0
PF3D7_1133400	489	74	172	32	351	1115	7	436	480	164	3	19	17	12	537	724	386	4869	104	0	25	65	28	78	3	53	133	1	348	98	18	7	19	288	30	4	26	25	56	30	9	178	9
PF3D7_MIT02400	47	90	3	86	9	18	2	45	37	14	0	25	3	25	1	6	77	150	76	5	0	1	14	6	1	21	38	0	0	23	15	3	13	16	30	7	8	13	70	9	5	17	4
PF3D7_1466400	17331	21618	12285	5237	5229	10072	1977	14641	9749	12231	1062	1955	4195	14187	1659	3074	7007	14191	11119	991	1350	3817	12395	11443	2380	3601	10222	3134	9589	3313	5633	1347	5885	6507	1662	2062	17161	10303	1223	593	13506	3754	15704
PF3D7_1107600	60	60	52	17	9	29	3	30	32	39	1	6	17	48	1	7	28	38	98	2	2	6	26	15	2	14	21	6	14	9	11	0	11	18	12	0	26	22	10	3	19	18	32
PF3D7_1474200	212	1520	115	127	44	15	34	64	114	307	17	27	5	145	27	1	106	121	66	17	8	50	328	3	15	15	24	10	60	6	63	17	7	76	29	20	211	114	39	11	426	20	88
PF3D7_0825800	16	16	12	5	7	7	3	5	9	8	2	5	1	11	3	1	7	20	6	0	6	1	4	1	6	7	3	0	4	1	16	2	2	2	5	1	6	4	6	1	0	3	1
PF3D7_0805900	1531	1927	69	158	58	57	73	179	229	904	30	15	42	311	30	5	65	329	161	13	24	81	445	128	17	27	45	53	161	9	52	5	14	60	38	9	180	144	30	5	1441	35	65
PF3D7_1473500	1363	4091	757	484	166	240	229	363	802	1249	157	204	45	1086	97	14	470	526	361	73	146	419	1413	93	260	74	219	308	899	84	527	105	544	327	115	192	1759	590	148	56	2383	89	591
PF3D7_1225800	5349	16127	2861	2827	1240	954	1101	2516	3666	6056	715	1327	409	5611	551	159	2455	1196	1909	361	818	1924	7943	952	1788	383	1210	1629	5094	475	2773	649	4110	2093	474	865	10678	2919	448	272	6216	656	3426
PF3D7_1463100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
PF3D7_1360300	13	252	8	13	5	2	8	3	19	24	5	28	0	16	5	2	10	11	2	1	12	15	38	0	45	1	1	29	86	2	57	12	82	6	4	19	295	24	2	0	90	10	7
PF3D7_1131700	0	1	2	2	0	5	0	0	0	0	1	1	0	0	1	0	2	3	0	0	0	0	0	0	2	0	0	4	1	0	1	0	1	1	1	2	10	1	0	0	0	0	0
PF3D7_1479500	7	3	17	0	0	2	0	0	3	4	0	11	1	0	0	0	14	23	5	0	2	0	3	0	1	3	3	0	0	0	0	0	4	4	2	0	0	5	1	0	0	4	0
PF3D7_0421100	8	10	35	10	4	29	5	2	10	2	0	6	3	13	1	1	6	18	9	1	2	0	3	0	3	8	13	1	83	0	4	1	11	5	2	2	17	12	0	2	1	0	1
PF3D7_0222000	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0512800	41	838	17	75	10	11	82	16	28	40	10	68	2	20	16	3	46	54	28	1	37	32	84	1	97	7	9	114	472	5	348	38	376	10	6	76	867	45	13	1	107	27	0
PF3D7_0519000	4	8	5	2	3	3	1	5	3	3	0	0	0	1	0	1	6	9	2	0	3	4	3	1	2	2	0	0	12	0	1	3	1	0	2	4	36	1	1	0	0	6	0
PF3D7_0705600	56	89	82	23	6	68	4	28	18	25	1	6	20	69	9	6	49	59	43	3	4	3	17	26	2	9	22	8	18	7	13	3	10	13	11	5	67	13	11	5	9	30	5
PF3D7_1346800	5	1	9	0	0	3	0	2	4	1	1	2	0	2	2	1	7	16	3	0	2	0	4	0	0	3	0	0	5	1	2	1	0	0	4	1	0	0	3	2	0	3	0
PF3D7_0901500	0	19	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0
PF3D7_MIT03900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0527300	2745	7866	1681	1197	1022	125	497	2227	1906	3230	261	414	930	2387	435	609	1680	5728	2149	210	216	892	4312	2600	326	1077	1120	398	1311	446	716	118	723	1247	321	182	2655	2166	422	135	3948	703	2365
PF3D7_1475000	10	70	11	8	1	2	7	2	11	10	3	17	0	2	2	0	8	1	0	0	7	9	9	0	13	0	0	13	39	1	19	2	49	1	1	4	104	3	2	1	36	3	1
PF3D7_1370200	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0408900	14	13	3	5	10	29	2	10	6	9	3	5	2	2	8	1	20	24	8	0	5	1	3	6	0	3	8	0	8	6	7	0	1	3	9	1	12	10	4	2	2	5	0
PF3D7_1038200	10	153	7	6	8	1	6	1	4	7	1	3	0	8	0	0	1	13	4	1	8	2	12	2	7	1	0	24	25	0	10	6	5	6	0	5	32	2	1	0	14	1	4
PF3D7_1026800	36446	73437	20169	16670	8347	7087	7286	18656	17976	29988	5605	8071	3193	25403	2608	2418	13962	22442	14289	2626	4569	11326	30246	12346	9235	3985	9357	10845	29917	3510	11489	2407	20691	11695	2621	3446	64893	19172	4199	1737	39237	4283	22256
PF3D7_1149600	11471	13272	5748	3993	2926	7827	1273	7164	8491	9537	299	621	4965	9062	1688	4158	8979	14113	9855	502	1083	1726	11284	16811	1415	5674	4679	944	5217	3346	1343	546	1906	2374	966	794	6576	3942	607	229	5579	6352	6327
PF3D7_1110700	31	15	23	8	13	15	2	21	19	8	2	7	3	12	26	4	35	133	5	0	0	1	5	6	0	5	9	1	87	7	4	2	5	5	8	1	2	5	17	1	0	14	1
PF3D7_1214200	336	2896	95	135	59	24	29	64	185	345	13	28	13	210	12	2	91	117	106	18	9	57	457	17	7	6	31	21	35	10	61	7	6	66	11	12	217	81	17	7	970	21	168
PF3D7_0615200	15	5	16	7	1	9	4	24	17	11	0	2	4	29	2	0	26	11	14	0	5	3	7	6	3	2	4	0	9	2	5	0	0	4	1	1	9	7	13	1	2	5	0
PF3D7_1458500	44	135	38	31	10	16	9	25	31	29	1	8	2	17	15	3	46	64	25	2	6	14	39	7	10	8	2	5	93	6	21	5	17	8	5	2	39	13	20	2	36	10	9
PF3D7_1008900	1606	3432	698	716	241	183	217	517	940	1256	243	529	79	778	75	16	483	747	323	91	398	541	951	193	642	68	212	505	1581	70	837	143	1151	306	52	203	4100	486	123	71	2273	172	926
PF3D7_1253000	948	814	523	114	116	195	88	441	187	291	16	13	109	342	115	41	135	180	507	37	39	95	1611	298	121	164	520	88	241	186	79	218	17	967	29	305	2318	605	15	11	129	282	1625
PF3D7_1150300	43	10	3	7	11	1	0	4	1	12	1	3	0	7	0	0	3	5	29	0	1	6	4	1	2	0	3	1	3	3	2	0	4	1	3	0	1	7	0	2	4	2	0
PF3D7_1034200	10	7	4	3	1	0	0	2	3	2	0	2	0	1	3	1	6	15	2	0	0	1	5	0	0	0	0	0	8	1	4	0	2	1	3	0	13	3	5	0	1	0	0
PF3D7_0314700	64	73	41	20	34	41	12	49	22	92	10	21	0	9	43	37	69	87	29	1	39	14	88	2	35	7	10	23	97	9	60	84	16	2	6	127	916	20	30	2	9	17	1
PF3D7_0909200	5	4	16	2	1	7	1	5	7	5	0	0	0	12	1	0	3	13	4	2	0	0	1	2	0	1	5	0	3	2	6	1	1	2	0	0	2	2	4	0	1	1	1
PF3D7_1330300	55	654	39	62	11	28	35	48	23	73	65	113	16	94	18	5	57	29	64	8	105	80	66	38	173	7	10	174	199	9	116	13	205	27	8	37	905	55	16	1	214	32	17
PF3D7_0906300	1645	5602	931	383	267	187	216	402	551	1143	68	107	96	830	99	9	306	1009	302	65	63	289	1271	258	86	29	202	110	585	77	260	25	228	266	69	29	693	342	49	37	1881	107	708
PF3D7_0200200	9	1	3	0	0	13	0	10	1	1	3	2	4	1	0	1	4	1	4	0	7	3	0	5	0	1	0	0	3	1	1	0	0	1	2	0	2	1	0	0	1	2	2
PF3D7_1304300	5	9	10	13	5	5	5	12	5	2	4	18	1	2	3	3	9	8	6	0	11	5	6	2	11	2	5	6	23	0	13	7	5	12	1	10	41	6	4	0	11	7	11
PF3D7_0514800	889	4395	466	356	110	81	245	219	433	1059	86	158	19	420	64	8	230	356	233	55	111	239	685	63	162	27	73	198	640	46	279	59	275	184	59	89	1101	266	48	26	916	67	312
PF3D7_1311900	2401	6721	1975	1763	459	279	936	482	1196	2264	681	2395	35	1630	316	48	1073	1007	691	148	1000	1575	1477	101	1831	51	266	1895	6089	149	3740	908	6909	522	233	1307	11311	995	260	230	3920	278	818
PF3D7_0101700	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	3	0	2	0	0	0	2	0	1	0	0
PF3D7_1331800	6789	31255	2817	3425	2159	1400	1914	4398	3892	5473	1389	2353	709	5594	675	178	3325	5212	2564	664	1455	2677	11334	2869	3161	886	2577	3310	6455	654	3784	801	7045	2759	473	1122	21127	5583	1068	462	15925	1022	5354
PF3D7_0319800	23	41	12	9	0	6	5	11	11	5	0	1	3	17	2	0	14	8	5	0	3	4	13	7	4	6	5	0	2	4	2	1	3	22	3	0	12	14	8	1	8	8	13
PF3D7_0716500	10	143	23	6	3	3	1	7	9	8	5	3	0	7	4	0	10	18	3	1	1	5	11	2	6	0	2	5	20	0	4	0	1	0	3	1	25	6	3	0	11	3	0
PF3D7_1446800	12	6	72	1	7	42	2	6	5	16	3	3	0	1	11	0	8	17	3	0	1	5	10	0	0	2	0	1	21	4	1	0	0	1	2	0	19	3	3	1	1	2	0
PF3D7_1329100	249	907	618	259	354	1101	123	378	438	218	329	2128	31	183	243	84	421	580	520	25	1316	569	194	91	2444	35	79	1570	944	76	1474	645	136	51	34	969	5185	203	65	19	93	410	51
PF3D7_1222100	171	328	70	35	25	93	12	279	199	107	10	28	32	193	28	12	225	180	159	4	10	30	168	52	9	16	48	11	106	27	46	6	12	75	35	14	100	115	42	5	94	52	168
PF3D7_1037200	7	29	6	3	0	2	1	1	3	6	2	3	0	0	4	2	14	15	5	1	2	1	2	0	1	1	4	0	6	2	2	1	0	2	3	2	12	2	1	0	3	2	0
PF3D7_0804400	247	71	220	18	32	424	13	231	221	40	10	27	41	440	17	17	98	86	163	2	7	21	32	119	5	18	75	8	49	26	21	15	11	45	42	37	135	74	54	13	11	17	27
PF3D7_1001600	178	218	383	71	88	226	20	178	171	114	19	22	79	169	200	84	261	806	145	8	16	64	101	201	10	112	54	8	553	82	137	4	10	78	32	5	30	59	20	4	55	173	91
PF3D7_0311800	33	53	31	15	9	29	4	14	8	19	3	5	2	12	32	4	34	57	18	1	1	8	9	5	1	8	8	6	44	3	31	7	4	1	6	9	188	17	18	2	2	21	0
PF3D7_1200400	33	387	62	18	6	51	86	31	16	71	29	144	5	274	19	3	62	111	14	3	0	111	26	8	16	11	26	77	69	2	97	19	785	18	22	14	131	39	28	21	97	14	15
PF3D7_0808900	16	22	5	9	0	2	1	0	0	0	0	5	0	31	15	0	5	14	6	0	0	0	0	0	0	0	3	5	0	0	2	0	0	1	1	0	0	4	0	0	0	0	0
PF3D7_0302400	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
PF3D7_1449700	4825	5873	2513	977	532	1485	401	2362	2145	2544	214	553	694	3091	318	234	1819	1851	1569	163	398	642	2871	1456	639	485	1451	591	1586	514	895	157	829	1340	256	293	3561	1778	230	86	2824	584	2485
PF3D7_0511600	21	161	15	15	6	5	11	10	16	29	1	6	6	7	3	1	12	17	11	0	0	10	48	13	6	4	1	0	10	1	7	0	11	7	1	0	24	14	3	1	57	5	4
PF3D7_0627300	5266	9517	2415	1786	973	1425	713	2521	3366	3876	540	964	692	3732	444	592	2766	3262	3008	290	767	1454	3296	2063	1177	890	1024	1342	4129	542	1665	387	2864	1249	363	622	8860	2088	549	158	4593	838	3140
PF3D7_1018000	1033	2610	309	397	166	114	107	197	575	1173	25	74	12	612	76	3	283	651	294	45	41	215	939	72	64	15	116	61	218	35	117	23	40	272	76	27	333	445	92	40	1662	36	366
PF3D7_1309000	2743	9970	1364	709	263	338	425	622	1001	2314	248	407	107	1841	210	44	685	857	543	88	238	625	2173	234	389	121	402	493	1482	119	565	117	1057	587	139	221	2971	778	216	96	4150	211	739
PF3D7_1357700	4957	11066	2403	1418	641	520	729	1292	2372	3654	327	686	458	3283	321	117	1508	1457	1351	169	724	973	4230	963	1098	413	827	1199	3405	260	1595	257	1734	780	168	490	6922	1351	120	89	4522	429	2263
PF3D7_1465900	22297	86314	6677	7349	4264	5020	4248	6247	11763	18595	1956	2370	680	10425	1115	192	6609	9191	3758	838	3738	4548	25083	3159	5371	618	1830	6103	10673	474	5308	1024	10672	3115	422	1403	44204	5124	946	493	30145	1479	7152
PF3D7_1148640	11	7	9	35	477	24	4	27	55	26	38	18	185	30	59	9	101	7	11	3	1	59	3	337	4	58	8	799	27	135	0	1	1	505	0	1	143	130	30	4	10	66	32
PF3D7_0114000	81	82	33	37	7	15	4	35	20	31	2	18	4	10	7	5	67	180	50	5	3	6	14	3	5	21	26	3	6	10	3	0	6	6	26	1	7	43	23	9	11	18	1
PF3D7_1129500	17	72	21	33	8	15	7	20	15	28	4	22	3	24	8	2	26	46	24	3	31	10	36	0	28	4	15	26	55	8	64	15	26	20	5	26	204	33	6	1	33	13	31
PF3D7_1031300	37	37	45	45	73	128	13	45	15	24	28	170	2	28	23	14	59	79	56	2	477	54	34	3	617	8	18	371	102	12	92	69	3	52	13	105	998	32	14	4	14	133	7
PF3D7_0103900	42	1139	26	23	5	5	58	7	20	100	32	42	3	33	12	4	12	23	8	15	21	62	133	1	54	2	2	35	184	1	112	44	38	14	13	62	371	36	7	3	462	9	5
PF3D7_1479000	8717	8408	5173	757	2763	2505	507	3660	5623	3890	204	360	1620	5595	1268	11954	7392	13243	5594	210	161	1059	2	4467	1	3599	2663	241	3611	2086	445	169	622	2513	1319	241	833	1693	493	182	3808	2998	4103
PF3D7_0600300	7	14	25	0	7	70	1	11	5	8	3	5	15	2	1	1	7	8	24	0	13	2	7	21	8	1	1	1	4	1	2	0	2	0	1	0	1	3	52	1	3	5	0
PF3D7_1030700	357	1784	454	143	78	55	79	153	242	509	44	79	31	300	24	6	221	252	123	20	60	138	571	41	65	13	82	114	255	5	136	21	197	153	20	31	476	162	38	18	1019	42	226
PF3D7_0404600	93	1115	942	106	204	148	547	124	116	135	514	3075	11	27	62	142	168	171	135	13	3913	756	59	13	7582	32	20	6491	17286	37	5622	2709	21780	6	27	4022	56533	393	46	41	162	273	38
PF3D7_0819100	2018	3666	1129	542	408	739	191	1112	1042	1127	155	300	409	1444	188	230	1127	1788	1043	90	159	471	1834	936	264	343	784	212	596	279	425	95	285	770	203	150	1430	996	271	74	2577	343	1553
PF3D7_1233050	17	261	39	12	3	9	11	4	18	23	4	7	2	21	3	0	14	3	5	2	15	11	31	0	9	0	1	18	36	1	12	1	25	2	0	1	95	6	2	1	58	3	3
PF3D7_0718600	27	38	3	10	13	6	2	12	15	6	0	6	3	0	29	0	27	51	16	0	3	2	6	1	1	7	3	0	16	6	0	0	1	0	7	0	11	7	9	1	2	9	0
PF3D7_1463600	3	46	1	2	0	0	1	3	4	4	0	0	0	1	0	0	5	1	2	0	0	0	10	0	0	0	1	1	4	0	8	1	1	3	0	0	2	2	0	0	11	2	1
PF3D7_0217000	8	8	2	7	1	2	0	5	5	8	1	8	1	0	1	1	16	21	6	1	2	3	5	0	2	6	1	0	3	3	0	0	4	1	2	2	2	4	9	0	7	4	0
PF3D7_1306700	16	26	9	9	1	4	0	20	4	7	1	3	2	12	4	3	9	11	2	0	0	0	6	4	2	6	7	0	5	0	0	0	1	1	5	1	1	9	6	0	1	1	0
PF3D7_0101400	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
PF3D7_0823000	440	2552	548	237	77	110	136	172	261	600	79	139	46	492	56	9	227	383	264	51	84	232	745	97	138	36	94	163	459	29	246	36	312	153	58	67	896	308	45	22	938	73	261
PF3D7_0711600	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1016200	2613	5715	2201	746	480	835	311	1548	1491	2224	218	406	673	1719	240	466	1193	2071	1362	170	171	640	2364	1212	235	510	862	303	823	337	456	146	542	1080	288	172	2208	1385	358	105	2791	415	1548
PF3D7_0913700	104	1047	38	106	22	29	90	32	29	135	80	203	1	109	16	8	49	93	48	6	165	144	70	4	195	7	8	244	658	4	368	82	467	25	12	123	1436	27	12	3	135	46	18
PF3D7_1416500	34042	17565	21850	8958	11138	28214	2094	38607	19536	22868	1910	2489	14662	22274	4604	16874	19118	47059	26494	2229	773	5427	25915	52936	1098	18396	21350	904	2677	10115	1741	1141	1729	16893	5124	1659	1618	21381	8023	2566	13026	13655	32613
PF3D7_1116700	47491	67349	25452	16345	14305	20849	5700	29114	26044	34361	3910	9919	9109	28029	4398	4999	22427	49118	25324	3544	9014	11222	38675	28915	11664	9399	20473	11016	29808	7834	12712	3102	25949	17988	4460	4393	62045	27230	5153	1819	45593	9081	30979
PF3D7_0519300	12	21	8	5	6	7	3	19	9	8	3	8	4	5	5	2	22	24	20	1	2	1	7	6	1	6	4	0	22	2	16	0	3	4	6	2	12	3	9	1	3	3	2
PF3D7_1233200	57	53	16	17	18	18	4	35	22	62	8	17	4	0	43	26	51	94	35	5	15	3	35	0	8	22	7	1	47	12	2	2	7	1	26	1	4	25	33	3	2	22	0
PF3D7_1108600	2076	25275	1716	1577	640	155	1486	671	1404	4651	637	2327	60	2352	396	100	902	2104	572	178	2014	1824	5359	227	5203	97	189	6123	11931	88	5847	1382	10236	523	100	2034	44358	1220	96	93	8599	588	959
PF3D7_0316000	29	87	19	2	15	29	2	20	22	13	4	5	0	0	27	68	20	283	12	1	3	3	3	6	9	10	26	5	79	6	38	1	84	3	3	2	13	3	13	5	19	21	4
PF3D7_1013900	11363	26952	6972	2723	2262	2095	1976	5322	6544	10350	822	1011	492	4731	740	269	4961	5224	3756	336	650	2527	10636	1225	1694	418	1168	1869	5547	615	1447	243	2392	2714	601	353	7118	3287	404	231	11964	832	3539
PF3D7_0217600	922	1369	837	495	162	288	181	499	586	736	126	436	65	595	61	28	428	440	495	52	362	244	494	123	375	146	416	439	1041	82	569	161	685	352	53	219	2096	570	82	35	466	182	635
PF3D7_0215800	16	32	4	6	4	13	2	11	5	22	5	7	0	1	14	7	27	47	11	0	2	6	7	1	0	8	4	1	19	7	7	2	14	0	12	1	9	19	15	0	1	11	0
PF3D7_1117500	182	163	156	53	16	173	13	127	63	51	7	16	28	464	23	7	117	48	165	0	25	20	18	43	10	11	48	17	87	19	78	13	16	58	20	21	138	28	42	1	17	18	11
PF3D7_0903900	18681	52977	6362	7120	4102	2833	2852	7839	9555	14157	1451	1783	1677	10605	1435	846	7871	13104	6350	1129	2808	4194	21144	8250	4886	1602	3552	4789	8740	1005	5247	960	8569	2699	677	1406	33838	6649	833	533	29063	2492	10844
PF3D7_0109100	100	30	84	9	65	187	3	86	54	28	16	7	7	5	80	159	134	737	27	3	8	16	8	29	6	22	36	0	61	21	5	0	5	32	14	0	1	7	25	6	1	19	2
PF3D7_0628500	11	26	19	9	6	5	1	10	10	28	0	4	2	19	2	0	12	1	8	2	1	7	11	1	1	1	1	1	14	1	4	3	3	4	1	2	27	5	3	1	6	7	4
PF3D7_1325800	15	39	25	10	12	18	6	6	9	15	5	45	0	7	6	2	37	38	19	0	43	12	6	1	35	12	8	18	49	4	46	18	16	1	16	34	171	7	8	4	6	39	1
PF3D7_1341600	6	7	7	1	4	2	0	2	5	1	1	0	0	0	6	1	7	10	5	0	3	5	5	0	3	2	3	0	7	6	6	3	5	0	1	3	11	0	3	0	0	6	0
